date,warehouse,orders,holiday_name,holiday,shutdown,mini_shutdown,shops_closed,winter_school_holidays,school_holidays,blackout,mov_change,frankfurt_shutdown,precipitation,snow,id,missing
2021-11-11,Budapest_1,5789.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-11-11,0
2021-11-12,Budapest_1,6097.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-11-12,0
2021-11-13,Budapest_1,5838.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-11-13,0
2021-11-14,Budapest_1,5528.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-11-14,0
2021-11-15,Budapest_1,5727.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-11-15,0
2021-11-16,Budapest_1,5808.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-11-16,0
2021-11-17,Budapest_1,5692.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-11-17,0
2021-11-18,Budapest_1,5802.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-11-18,0
2021-11-19,Budapest_1,6177.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-11-19,0
2021-11-20,Budapest_1,5671.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-11-20,0
2021-11-21,Budapest_1,5471.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-11-21,0
2021-11-22,Budapest_1,5653.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-11-22,0
2021-11-23,Budapest_1,5890.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-11-23,0
2021-11-24,Budapest_1,5857.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-11-24,0
2021-11-25,Budapest_1,5760.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-11-25,0
2021-11-26,Budapest_1,6021.0,,0,0,0,0,0,0,0,0,0,15,0,Budapest_1_2021-11-26,0
2021-11-27,Budapest_1,5410.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-11-27,0
2021-11-28,Budapest_1,5585.0,,0,0,0,0,0,0,0,0,0,7,0,Budapest_1_2021-11-28,0
2021-11-29,Budapest_1,5716.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-11-29,0
2021-11-30,Budapest_1,5695.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-11-30,0
2021-12-01,Budapest_1,5322.0,,0,0,0,0,0,0,0,0,0,2,0,Budapest_1_2021-12-01,0
2021-12-02,Budapest_1,5491.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-12-02,0
2021-12-03,Budapest_1,5857.0,,0,0,0,0,0,0,0,0,0,19,0,Budapest_1_2021-12-03,0
2021-12-04,Budapest_1,5358.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-12-04,0
2021-12-05,Budapest_1,5394.0,,0,0,0,0,0,0,0,0,0,2,0,Budapest_1_2021-12-05,0
2021-12-06,Budapest_1,5830.0,,0,0,0,0,0,0,0,0,0,3,0,Budapest_1_2021-12-06,0
2021-12-07,Budapest_1,5653.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-12-07,0
2021-12-08,Budapest_1,5509.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-12-08,0
2021-12-09,Budapest_1,5660.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-12-09,0
2021-12-10,Budapest_1,5850.0,,0,0,0,0,0,0,0,0,0,7,0,Budapest_1_2021-12-10,0
2021-12-11,Budapest_1,5365.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-12-11,0
2021-12-12,Budapest_1,5477.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-12-12,0
2021-12-13,Budapest_1,5675.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-12-13,0
2021-12-14,Budapest_1,5746.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-12-14,0
2021-12-15,Budapest_1,5771.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-12-15,0
2021-12-16,Budapest_1,5548.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-12-16,0
2021-12-17,Budapest_1,5716.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-12-17,0
2021-12-18,Budapest_1,5175.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-12-18,0
2021-12-19,Budapest_1,5116.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-12-19,0
2021-12-20,Budapest_1,5646.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-12-20,0
2021-12-21,Budapest_1,5622.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-12-21,0
2021-12-22,Budapest_1,5863.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-12-22,0
2021-12-23,Budapest_1,6064.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-12-23,0
2021-12-24,Budapest_1,4216.0,Christmas Eve,1,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-12-24,0
2021-12-25,Budapest_1,,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-12-25,1
2021-12-26,Budapest_1,,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-12-26,1
2021-12-27,Budapest_1,5948.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-12-27,0
2021-12-28,Budapest_1,5520.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-12-28,0
2021-12-29,Budapest_1,5874.0,,0,0,0,0,0,0,0,0,0,4,0,Budapest_1_2021-12-29,0
2021-12-30,Budapest_1,5947.0,,0,0,0,0,0,0,0,0,0,1,0,Budapest_1_2021-12-30,0
2021-12-31,Budapest_1,4827.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2021-12-31,0
2022-01-01,Budapest_1,,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-01-01,1
2022-01-02,Budapest_1,4390.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-01-02,0
2022-01-03,Budapest_1,5920.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-01-03,0
2022-01-04,Budapest_1,6017.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-01-04,0
2022-01-05,Budapest_1,5901.0,,0,0,0,0,0,0,0,0,0,2,0,Budapest_1_2022-01-05,0
2022-01-06,Budapest_1,5775.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-01-06,0
2022-01-07,Budapest_1,6006.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-01-07,0
2022-01-08,Budapest_1,5268.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-01-08,0
2022-01-09,Budapest_1,4699.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-01-09,0
2022-01-10,Budapest_1,5397.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-01-10,0
2022-01-11,Budapest_1,5614.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-01-11,0
2022-01-12,Budapest_1,5911.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-01-12,0
2022-01-13,Budapest_1,5900.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-01-13,0
2022-01-14,Budapest_1,6008.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-01-14,0
2022-01-15,Budapest_1,5663.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-01-15,0
2022-01-16,Budapest_1,5416.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-01-16,0
2022-01-17,Budapest_1,5808.0,,0,0,0,0,0,0,0,0,0,1,0,Budapest_1_2022-01-17,0
2022-01-18,Budapest_1,5208.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-01-18,0
2022-01-19,Budapest_1,5132.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-01-19,0
2022-01-20,Budapest_1,5712.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-01-20,0
2022-01-21,Budapest_1,5946.0,,0,0,0,0,0,0,0,0,0,0,1,Budapest_1_2022-01-21,0
2022-01-22,Budapest_1,5237.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-01-22,0
2022-01-23,Budapest_1,5643.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-01-23,0
2022-01-24,Budapest_1,5621.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-01-24,0
2022-01-25,Budapest_1,5842.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-01-25,0
2022-01-26,Budapest_1,5723.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-01-26,0
2022-01-27,Budapest_1,5760.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-01-27,0
2022-01-28,Budapest_1,6094.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-01-28,0
2022-01-29,Budapest_1,5740.0,,0,0,0,0,0,0,0,0,0,0,2,Budapest_1_2022-01-29,0
2022-01-30,Budapest_1,5351.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-01-30,0
2022-01-31,Budapest_1,5605.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-01-31,0
2022-02-01,Budapest_1,5704.0,Memorial Day of the Republic,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-02-01,0
2022-02-02,Budapest_1,5808.0,,0,0,0,0,0,0,0,0,0,0,1,Budapest_1_2022-02-02,0
2022-02-03,Budapest_1,5899.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-02-03,0
2022-02-04,Budapest_1,6270.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-02-04,0
2022-02-05,Budapest_1,5723.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-02-05,0
2022-02-06,Budapest_1,5271.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-02-06,0
2022-02-07,Budapest_1,5800.0,,0,0,0,0,0,0,0,0,0,1,0,Budapest_1_2022-02-07,0
2022-02-08,Budapest_1,5764.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-02-08,0
2022-02-09,Budapest_1,5621.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-02-09,0
2022-02-10,Budapest_1,5712.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-02-10,0
2022-02-11,Budapest_1,6195.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-02-11,0
2022-02-12,Budapest_1,5679.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-02-12,0
2022-02-13,Budapest_1,5394.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-02-13,0
2022-02-14,Budapest_1,5841.0,,0,0,0,0,0,0,0,0,0,1,0,Budapest_1_2022-02-14,0
2022-02-15,Budapest_1,5436.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-02-15,0
2022-02-16,Budapest_1,5575.0,,0,0,0,0,0,0,0,0,0,1,0,Budapest_1_2022-02-16,0
2022-02-17,Budapest_1,5815.0,,0,0,0,0,0,0,0,0,0,4,0,Budapest_1_2022-02-17,0
2022-02-18,Budapest_1,6239.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-02-18,0
2022-02-19,Budapest_1,5694.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-02-19,0
2022-02-20,Budapest_1,5242.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-02-20,0
2022-02-21,Budapest_1,5869.0,,0,0,0,0,0,0,0,0,0,2,0,Budapest_1_2022-02-21,0
2022-02-22,Budapest_1,5669.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-02-22,0
2022-02-23,Budapest_1,5530.0,,0,0,0,0,0,0,0,0,0,2,0,Budapest_1_2022-02-23,0
2022-02-24,Budapest_1,5682.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-02-24,0
2022-02-25,Budapest_1,6053.0,Memorial Day for the Victims of the Communist Dictatorships,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-02-25,0
2022-02-26,Budapest_1,5697.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-02-26,0
2022-02-27,Budapest_1,5324.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-02-27,0
2022-02-28,Budapest_1,5802.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-02-28,0
2022-03-01,Budapest_1,5707.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-01,0
2022-03-02,Budapest_1,5719.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-02,0
2022-03-03,Budapest_1,5936.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-03,0
2022-03-04,Budapest_1,6295.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-04,0
2022-03-05,Budapest_1,5872.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-05,0
2022-03-06,Budapest_1,5462.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-06,0
2022-03-07,Budapest_1,5773.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-07,0
2022-03-08,Budapest_1,5820.0,International womens day,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-08,0
2022-03-09,Budapest_1,5531.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-09,0
2022-03-10,Budapest_1,5821.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-10,0
2022-03-11,Budapest_1,6441.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-11,0
2022-03-12,Budapest_1,6025.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-12,0
2022-03-13,Budapest_1,5481.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-13,0
2022-03-14,Budapest_1,5463.0,1848 Revolution Memorial Day (Extra holiday),1,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-14,0
2022-03-15,Budapest_1,,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-15,1
2022-03-16,Budapest_1,6508.0,,0,0,0,0,0,0,0,0,0,6,0,Budapest_1_2022-03-16,0
2022-03-17,Budapest_1,6153.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-17,0
2022-03-18,Budapest_1,6409.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-18,0
2022-03-19,Budapest_1,5797.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-19,0
2022-03-20,Budapest_1,5409.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-20,0
2022-03-21,Budapest_1,5758.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-21,0
2022-03-22,Budapest_1,5566.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-22,0
2022-03-23,Budapest_1,5637.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-23,0
2022-03-24,Budapest_1,5713.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-24,0
2022-03-25,Budapest_1,6207.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-25,0
2022-03-26,Budapest_1,5745.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-26,0
2022-03-27,Budapest_1,5099.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-27,0
2022-03-28,Budapest_1,5616.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-28,0
2022-03-29,Budapest_1,5634.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-29,0
2022-03-30,Budapest_1,5614.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-03-30,0
2022-03-31,Budapest_1,5840.0,,0,0,0,0,0,0,0,0,0,18,0,Budapest_1_2022-03-31,0
2022-04-01,Budapest_1,6154.0,,0,0,0,0,0,0,0,0,0,10,0,Budapest_1_2022-04-01,0
2022-04-02,Budapest_1,5726.0,,0,0,0,0,0,0,0,0,0,5,0,Budapest_1_2022-04-02,0
2022-04-03,Budapest_1,5117.0,,0,0,0,0,0,0,0,0,0,0,5,Budapest_1_2022-04-03,0
2022-04-04,Budapest_1,5409.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-04-04,0
2022-04-05,Budapest_1,5502.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-04-05,0
2022-04-06,Budapest_1,5566.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-04-06,0
2022-04-07,Budapest_1,5731.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-04-07,0
2022-04-08,Budapest_1,6204.0,,0,0,0,0,0,0,0,0,0,1,0,Budapest_1_2022-04-08,0
2022-04-09,Budapest_1,5865.0,,0,0,0,0,0,0,0,0,0,7,0,Budapest_1_2022-04-09,0
2022-04-10,Budapest_1,5478.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-04-10,0
2022-04-11,Budapest_1,5620.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-04-11,0
2022-04-12,Budapest_1,5806.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-04-12,0
2022-04-13,Budapest_1,6520.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-04-13,0
2022-04-14,Budapest_1,6833.0,,0,0,0,0,1,0,0,0,0,0,0,Budapest_1_2022-04-14,0
2022-04-15,Budapest_1,,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-04-15,1
2022-04-16,Budapest_1,6315.0,Memorial Day for the Victims of the Holocaust,1,0,0,0,1,0,0,0,0,2,0,Budapest_1_2022-04-16,0
2022-04-17,Budapest_1,,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-04-17,1
2022-04-18,Budapest_1,,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-04-18,1
2022-04-19,Budapest_1,6942.0,,0,0,0,0,1,0,0,0,0,2,0,Budapest_1_2022-04-19,0
2022-04-20,Budapest_1,5680.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-04-20,0
2022-04-21,Budapest_1,5496.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-04-21,0
2022-04-22,Budapest_1,6138.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-04-22,0
2022-04-23,Budapest_1,5497.0,,0,0,0,0,0,0,0,0,0,2,0,Budapest_1_2022-04-23,0
2022-04-24,Budapest_1,5079.0,,0,0,0,0,0,0,0,0,0,1,0,Budapest_1_2022-04-24,0
2022-04-25,Budapest_1,5319.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-04-25,0
2022-04-26,Budapest_1,5294.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-04-26,0
2022-04-27,Budapest_1,5401.0,,0,0,0,0,0,0,0,0,0,6,0,Budapest_1_2022-04-27,0
2022-04-28,Budapest_1,5406.0,,0,0,0,0,0,0,0,0,0,1,0,Budapest_1_2022-04-28,0
2022-04-29,Budapest_1,5849.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-04-29,0
2022-04-30,Budapest_1,5433.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-04-30,0
2022-05-01,Budapest_1,,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-05-01,1
2022-05-02,Budapest_1,6435.0,,0,0,0,0,0,0,0,0,0,1,0,Budapest_1_2022-05-02,0
2022-05-03,Budapest_1,5529.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-05-03,0
2022-05-04,Budapest_1,5559.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-05-04,0
2022-05-05,Budapest_1,5574.0,,0,0,0,0,0,0,0,0,0,1,0,Budapest_1_2022-05-05,0
2022-05-06,Budapest_1,6019.0,,0,0,0,0,0,0,0,0,0,1,0,Budapest_1_2022-05-06,0
2022-05-07,Budapest_1,5343.0,,0,0,0,0,0,0,0,0,0,1,0,Budapest_1_2022-05-07,0
2022-05-08,Budapest_1,5026.0,,0,0,0,0,0,0,0,0,0,1,0,Budapest_1_2022-05-08,0
2022-05-09,Budapest_1,5481.0,,0,0,0,0,0,0,0,0,0,1,0,Budapest_1_2022-05-09,0
2022-05-10,Budapest_1,5340.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-05-10,0
2022-05-11,Budapest_1,5355.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-05-11,0
2022-05-12,Budapest_1,5447.0,,0,0,0,0,0,0,0,0,0,1,0,Budapest_1_2022-05-12,0
2022-05-13,Budapest_1,5914.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-05-13,0
2022-05-14,Budapest_1,5290.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-05-14,0
2022-05-15,Budapest_1,4939.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-05-15,0
2022-05-16,Budapest_1,5278.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-05-16,0
2022-05-17,Budapest_1,5464.0,,0,0,0,0,0,0,0,0,0,5,0,Budapest_1_2022-05-17,0
2022-05-18,Budapest_1,5486.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-05-18,0
2022-05-19,Budapest_1,5869.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-05-19,0
2022-05-20,Budapest_1,5900.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-05-20,0
2022-05-21,Budapest_1,5517.0,National Defense Day,0,0,0,0,0,0,0,0,0,3,0,Budapest_1_2022-05-21,0
2022-05-22,Budapest_1,5183.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-05-22,0
2022-05-23,Budapest_1,5409.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-05-23,0
2022-05-24,Budapest_1,5258.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-05-24,0
2022-05-25,Budapest_1,5211.0,,0,0,0,0,0,0,0,0,0,1,0,Budapest_1_2022-05-25,0
2022-05-26,Budapest_1,5291.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-05-26,0
2022-05-27,Budapest_1,5629.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-05-27,0
2022-05-28,Budapest_1,5258.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-05-28,0
2022-05-29,Budapest_1,4903.0,,0,0,0,0,0,0,0,0,0,6,0,Budapest_1_2022-05-29,0
2022-05-30,Budapest_1,5319.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-05-30,0
2022-05-31,Budapest_1,5203.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-05-31,0
2022-06-01,Budapest_1,5265.0,,0,0,0,0,0,0,0,0,0,1,0,Budapest_1_2022-06-01,0
2022-06-02,Budapest_1,5116.0,,0,0,0,0,0,0,1,0,0,0,0,Budapest_1_2022-06-02,0
2022-06-03,Budapest_1,6702.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-06-03,0
2022-06-04,Budapest_1,6114.0,Day of National Unity,0,0,0,0,0,0,0,0,0,12,0,Budapest_1_2022-06-04,0
2022-06-05,Budapest_1,,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-06-05,1
2022-06-06,Budapest_1,,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-06-06,1
2022-06-07,Budapest_1,6618.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-06-07,0
2022-06-08,Budapest_1,5905.0,,0,0,0,0,0,0,0,0,0,12,0,Budapest_1_2022-06-08,0
2022-06-09,Budapest_1,5510.0,,0,0,0,0,0,0,0,0,0,18,0,Budapest_1_2022-06-09,0
2022-06-10,Budapest_1,5950.0,,0,0,0,0,0,0,0,0,0,1,0,Budapest_1_2022-06-10,0
2022-06-11,Budapest_1,5496.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-06-11,0
2022-06-12,Budapest_1,4949.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-06-12,0
2022-06-13,Budapest_1,5404.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-06-13,0
2022-06-14,Budapest_1,5331.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-06-14,0
2022-06-15,Budapest_1,5262.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-06-15,0
2022-06-16,Budapest_1,5562.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-06-16,0
2022-06-17,Budapest_1,5980.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-06-17,0
2022-06-18,Budapest_1,5347.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-06-18,0
2022-06-19,Budapest_1,4949.0,Independent Hungary Day,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-06-19,0
2022-06-20,Budapest_1,5380.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-06-20,0
2022-06-21,Budapest_1,5354.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-06-21,0
2022-06-22,Budapest_1,5187.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-06-22,0
2022-06-23,Budapest_1,5390.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-06-23,0
2022-06-24,Budapest_1,5773.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-06-24,0
2022-06-25,Budapest_1,5389.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-06-25,0
2022-06-26,Budapest_1,5002.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-06-26,0
2022-06-27,Budapest_1,5527.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-06-27,0
2022-06-28,Budapest_1,5491.0,,0,0,0,0,0,0,0,0,0,14,0,Budapest_1_2022-06-28,0
2022-06-29,Budapest_1,5469.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-06-29,0
2022-06-30,Budapest_1,5566.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-06-30,0
2022-07-01,Budapest_1,5482.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-07-01,0
2022-07-02,Budapest_1,5232.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-07-02,0
2022-07-03,Budapest_1,5200.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-07-03,0
2022-07-04,Budapest_1,5292.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-07-04,0
2022-07-05,Budapest_1,5318.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-07-05,0
2022-07-06,Budapest_1,5422.0,,0,0,0,0,0,0,0,0,0,0,0,Budapest_1_2022-07-06,0
